timestamp,controller,theta_before,theta,precipitation_mm,forecast_precipitation_h1_mm,irrigation_mm,evapotranspiration_mm,drainage_mm,runoff_mm,mass_balance_error_mm,decision_latency_ms
2021-01-06 20:00:00,Fuzzy Controller,0.3441779642834918,0.34439796428349173,0.1,0.0,0.0,0.034,0.0,0.0,0.0,0.0003999998625658918
2021-01-06 21:00:00,Fuzzy Controller,0.34439796428349173,0.3442562976168251,0.0,0.0,0.0,0.0425,0.0,0.0,0.0,0.0003999998625658918
2021-01-06 22:00:00,Fuzzy Controller,0.3442562976168251,0.344476297616825,0.1,0.0,0.0,0.034,0.0,0.0,0.0,0.0003999998625658918
2021-01-06 23:00:00,Fuzzy Controller,0.344476297616825,0.34466796428349167,0.1,0.0,0.0,0.0425,0.0,0.0,0.0,0.0003999998625658918
2021-01-07 00:00:00,Fuzzy Controller,0.34466796428349167,0.3448596309501583,0.1,0.0,0.0,0.0425,0.0,0.0,0.0,0.0005000001692678779
2021-01-07 01:00:00,Fuzzy Controller,0.3448596309501583,0.34507963095015826,0.1,0.0,0.0,0.034,0.0,0.0,0.0,0.0003999998625658918
2021-01-07 02:00:00,Fuzzy Controller,0.34507963095015826,0.3452712976168249,0.1,0.0,0.0,0.0425,0.0,0.0,0.0,0.000499999714520527
2021-01-07 03:00:00,Fuzzy Controller,0.3452712976168249,0.3454629642834915,0.1,0.0,0.0,0.0425,0.0,0.0,0.0,0.0003999998625658918
2021-01-07 04:00:00,Fuzzy Controller,0.3454629642834915,0.34534963095015814,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.000499999714520527
2021-01-07 05:00:00,Fuzzy Controller,0.34534963095015814,0.34556963095015814,0.1,0.0,0.0,0.034,0.0,0.0,0.0,0.0004000003173132427
2021-01-07 06:00:00,Fuzzy Controller,0.34556963095015814,0.34539963095015813,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.000499999714520527
2021-01-07 07:00:00,Fuzzy Controller,0.34539963095015813,0.3452012976168248,0.0,0.0,0.0,0.059500000000000004,0.0,0.0,0.0,0.0005000001692678779
2021-01-07 08:00:00,Fuzzy Controller,0.3452012976168248,0.3448046309501581,0.0,0.0,0.0,0.11900000000000001,0.0,0.0,0.0,0.0005000001692678779
2021-01-07 09:00:00,Fuzzy Controller,0.3448046309501581,0.3441812976168248,0.0,0.0,0.0,0.187,0.0,0.0,0.0,0.0005000001692678779
2021-01-07 10:00:00,Fuzzy Controller,0.3441812976168248,0.34338796428349144,0.0,0.0,0.0,0.23800000000000002,0.0,0.0,0.0,0.0003999998625658918
2021-01-07 11:00:00,Fuzzy Controller,0.34338796428349144,0.3424529642834914,0.0,0.0,0.0,0.2805,0.0,0.0,0.0,0.0004000003173132427
2021-01-07 12:00:00,Fuzzy Controller,0.3424529642834914,0.34143296428349146,0.0,0.0,0.0,0.306,0.0,0.0,0.0,0.0005000001692678779
2021-01-07 13:00:00,Fuzzy Controller,0.34143296428349146,0.3404129642834915,0.0,0.0,0.0,0.306,0.0,0.0,0.0,0.0003999998625658918
2021-01-07 14:00:00,Fuzzy Controller,0.3404129642834915,0.3394779642834915,0.0,0.0,0.0,0.2805,0.0,0.0,0.0,0.0003999998625658918
2021-01-07 15:00:00,Fuzzy Controller,0.3394779642834915,0.33871296428349146,0.0,0.0,0.0,0.2295,0.0,0.0,0.0,0.000499999714520527
2021-01-07 16:00:00,Fuzzy Controller,0.33871296428349146,0.3381462976168248,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.000499999714520527
2021-01-07 17:00:00,Fuzzy Controller,0.3381462976168248,0.3378062976168248,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.0003999998625658918
2021-01-07 18:00:00,Fuzzy Controller,0.3378062976168248,0.33763629761682473,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0003999998625658918
2021-01-07 19:00:00,Fuzzy Controller,0.33763629761682473,0.3375229642834914,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0005000001692678779
2021-01-07 20:00:00,Fuzzy Controller,0.3375229642834914,0.337409630950158,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0004000003173132427
2021-01-07 21:00:00,Fuzzy Controller,0.337409630950158,0.3372962976168247,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0003999998625658918
2021-01-07 22:00:00,Fuzzy Controller,0.3372962976168247,0.337154630950158,0.0,0.0,0.0,0.0425,0.0,0.0,0.0,0.0005000001692678779
2021-01-07 23:00:00,Fuzzy Controller,0.337154630950158,0.3370129642834913,0.0,0.0,0.0,0.0425,0.0,0.0,0.0,0.0005000001692678779
